Dependency,Dependent,Fees,Devs
prettier-solidity,pickle-finance,0.0,0.0
hardhat-nomicfoundation,pickle-finance,0.0,0.0
waffle-truefieng,pickle-finance,0.0,0.0
hardhat-nomicfoundation,pickle-finance,0.0,0.0
wighawag,pickle-finance,0.0,0.0
web3,pickle-finance,0.0,0.0
openzeppelin,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
rainbow,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
waffle-truefieng,zora,0.0,0.088
ethers-io,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
prettier-solidity,zora,0.0,0.088
typechain-dethcrypto,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
rainbow,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
waffle-truefieng,zora,0.0,0.088
ethers-io,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
wighawag,zora,0.0,0.088
typechain-dethcrypto,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
prettier-solidity,zora,0.0,0.088
web3,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
ethers-io,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
waffle-truefieng,zora,0.0,0.088
ethers-io,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
wighawag,zora,0.0,0.088
typechain-dethcrypto,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
rainbow,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
ethers-io,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
rainbow,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
ethers-io,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
waffle-truefieng,zora,0.0,0.088
ethers-io,zora,0.0,0.088
hardhat-nomicfoundation,zora,0.0,0.088
wighawag,zora,0.0,0.088
typechain-dethcrypto,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
rainbow,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
ethers-io,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
openzeppelin,zora,0.0,0.088
rainbow,zora,0.0,0.088
ethers-io,zora,0.0,0.088
wagmi-dev,zora,0.0,0.088
ethers-io,paraswap,0.0,0.42857142857142855
ethers-io,paraswap,0.0,0.42857142857142855
ethers-io,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
ethers-io,pickle-finance,0.0,0.0
typechain-dethcrypto,pickle-finance,0.0,0.0
hardhat-nomicfoundation,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
waffle-truefieng,pickle-finance,0.0,0.0
ethers-io,pickle-finance,0.0,0.0
hardhat-nomicfoundation,pickle-finance,0.0,0.0
wighawag,pickle-finance,0.0,0.0
prettier-solidity,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
ethers-io,pickle-finance,0.0,0.0
typechain-dethcrypto,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
ethers-io,pickle-finance,0.0,0.0
wighawag,pickle-finance,0.0,0.0
prettier-solidity,pickle-finance,0.0,0.0
typechain-dethcrypto,pickle-finance,0.0,0.0
web3,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
ethers-io,pickle-finance,0.0,0.0
ethers-io,pickle-finance,0.0,0.0
hardhat-nomicfoundation,pickle-finance,0.0,0.0
openzeppelin,pickle-finance,0.0,0.0
waffle-truefieng,pickle-finance,0.0,0.0
ethers-io,pickle-finance,0.0,0.0
hardhat-nomicfoundation,pickle-finance,0.0,0.0
wighawag,pickle-finance,0.0,0.0
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
web3,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
waffle-truefieng,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
wighawag,perpetual-protocol,0.0,0.037037037037037035
prettier-solidity,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
waffle-truefieng,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
prettier-solidity,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
waffle-truefieng,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
wighawag,perpetual-protocol,0.0,0.037037037037037035
prettier-solidity,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
waffle-truefieng,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
prettier-solidity,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
waffle-truefieng,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
prettier-solidity,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
waffle-truefieng,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
prettier-solidity,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
wighawag,perpetual-protocol,0.0,0.037037037037037035
prettier-solidity,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
openzeppelin,perpetual-protocol,0.0,0.037037037037037035
waffle-truefieng,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
hardhat-nomicfoundation,perpetual-protocol,0.0,0.037037037037037035
prettier-solidity,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
web3,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
ethers-io,perpetual-protocol,0.0,0.037037037037037035
typechain-dethcrypto,perpetual-protocol,0.0,0.037037037037037035
rainbow,revolte-pgrandne,0.0,0.16666666666666666
wagmi-dev,revolte-pgrandne,0.0,0.16666666666666666
wagmi-dev,revolte-pgrandne,0.0,0.16666666666666666
wagmi-dev,revolte-pgrandne,0.0,0.16666666666666666
ethers-io,revolte-pgrandne,0.0,0.16666666666666666
wagmi-dev,revolte-pgrandne,0.0,0.16666666666666666
hardhat-nomicfoundation,pika-protocol,0.0,0.030303030303030304
openzeppelin,pika-protocol,0.0,0.030303030303030304
openzeppelin,pika-protocol,0.0,0.030303030303030304
openzeppelin,pika-protocol,0.0,0.030303030303030304
waffle-truefieng,pika-protocol,0.0,0.030303030303030304
ethers-io,pika-protocol,0.0,0.030303030303030304
hardhat-nomicfoundation,pika-protocol,0.0,0.030303030303030304
web3,pika-protocol,0.0,0.030303030303030304
ethers-io,pika-protocol,0.0,0.030303030303030304
web3,pika-protocol,0.0,0.030303030303030304
hardhat-nomicfoundation,pika-protocol,0.0,0.030303030303030304
openzeppelin,pika-protocol,0.0,0.030303030303030304
openzeppelin,pika-protocol,0.0,0.030303030303030304
waffle-truefieng,pika-protocol,0.0,0.030303030303030304
ethers-io,pika-protocol,0.0,0.030303030303030304
hardhat-nomicfoundation,pika-protocol,0.0,0.030303030303030304
web3,pika-protocol,0.0,0.030303030303030304
hardhat-nomicfoundation,polynomial-protocol,0.0,0.0
openzeppelin,polynomial-protocol,0.0,0.0
openzeppelin,polynomial-protocol,0.0,0.0
openzeppelin,polynomial-protocol,0.0,0.0
openzeppelin,polynomial-protocol,0.0,0.0
openzeppelin,polynomial-protocol,0.0,0.0
openzeppelin,polynomial-protocol,0.0,0.0
waffle-truefieng,polynomial-protocol,0.0,0.0
ethers-io,polynomial-protocol,0.0,0.0
hardhat-nomicfoundation,polynomial-protocol,0.0,0.0
wighawag,polynomial-protocol,0.0,0.0
ethers-io,polynomial-protocol,0.0,0.0
hardhat-nomicfoundation,polynomial-protocol,0.0,0.0
waffle-truefieng,polynomial-protocol,0.0,0.0
ethers-io,polynomial-protocol,0.0,0.0
hardhat-nomicfoundation,polynomial-protocol,0.0,0.0
prettier-solidity,polynomial-protocol,0.0,0.0
typechain-dethcrypto,polynomial-protocol,0.0,0.0
ethers-io,polynomial-protocol,0.0,0.0
openzeppelin,polysensus-chaintrap,0.0,0.16666666666666666
openzeppelin,polysensus-chaintrap,0.0,0.16666666666666666
openzeppelin,polysensus-chaintrap,0.0,0.16666666666666666
hardhat-nomicfoundation,polysensus-chaintrap,0.0,0.16666666666666666
wighawag,polysensus-chaintrap,0.0,0.16666666666666666
openzeppelin,polysensus-chaintrap,0.0,0.16666666666666666
ethers-io,polysensus-chaintrap,0.0,0.16666666666666666
hardhat-nomicfoundation,polysensus-chaintrap,0.0,0.16666666666666666
wighawag,polysensus-chaintrap,0.0,0.16666666666666666
prettier-solidity,polysensus-chaintrap,0.0,0.16666666666666666
typechain-dethcrypto,polysensus-chaintrap,0.0,0.16666666666666666
openzeppelin,polysensus-chaintrap,0.0,0.16666666666666666
ethers-io,polysensus-chaintrap,0.0,0.16666666666666666
openzeppelin,polysensus-chaintrap,0.0,0.16666666666666666
openzeppelin,polysensus-chaintrap,0.0,0.16666666666666666
ethers-io,polysensus-chaintrap,0.0,0.16666666666666666
ethers-io,polysensus-chaintrap,0.0,0.16666666666666666
ethers-io,polysensus-chaintrap,0.0,0.16666666666666666
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
web3,pokt-network,0.0,0.4166666666666667
ethers-io,pokt-network,0.0,0.4166666666666667
ethers-io,pokt-network,0.0,0.4166666666666667
web3,pokt-network,0.0,0.4166666666666667
rainbow,pokt-network,0.0,0.4166666666666667
ethers-io,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
ethers-io,pokt-network,0.0,0.4166666666666667
hardhat-nomicfoundation,pokt-network,0.0,0.4166666666666667
typechain-dethcrypto,pokt-network,0.0,0.4166666666666667
rainbow,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
wagmi-dev,pokt-network,0.0,0.4166666666666667
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
rainbow,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
rainbow,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
openzeppelin,rareskills,0.0,0.03773584905660377
hardhat-nomicfoundation,rareskills,0.0,0.03773584905660377
openzeppelin,premiafinance,0.0,0.4117647058823529
ethers-io,premiafinance,0.0,0.4117647058823529
hardhat-nomicfoundation,premiafinance,0.0,0.4117647058823529
prettier-solidity,premiafinance,0.0,0.4117647058823529
typechain-dethcrypto,premiafinance,0.0,0.4117647058823529
ethers-io,premiafinance,0.0,0.4117647058823529
ethers-io,premiafinance,0.0,0.4117647058823529
typechain-dethcrypto,premiafinance,0.0,0.4117647058823529
openzeppelin,premiafinance,0.0,0.4117647058823529
openzeppelin,premiafinance,0.0,0.4117647058823529
ethers-io,premiafinance,0.0,0.4117647058823529
hardhat-nomicfoundation,premiafinance,0.0,0.4117647058823529
prettier-solidity,premiafinance,0.0,0.4117647058823529
typechain-dethcrypto,premiafinance,0.0,0.4117647058823529
ethers-io,premiafinance,0.0,0.4117647058823529
hardhat-nomicfoundation,premiafinance,0.0,0.4117647058823529
typechain-dethcrypto,premiafinance,0.0,0.4117647058823529
openzeppelin,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
waffle-truefieng,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
prettier-solidity,open-sea,0.0,0.11940298507462686
typechain-dethcrypto,open-sea,0.0,0.11940298507462686
web3,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
prettier-solidity,open-sea,0.0,0.11940298507462686
solady-vectorized,open-sea,0.0,0.11940298507462686
typechain-dethcrypto,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
waffle-truefieng,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
prettier-solidity,open-sea,0.0,0.11940298507462686
typechain-dethcrypto,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
prettier-solidity,open-sea,0.0,0.11940298507462686
typechain-dethcrypto,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
web3,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
prettier-solidity,open-sea,0.0,0.11940298507462686
web3,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
usedapp-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
